timestamp,rpm,requests,failures,throttled,tpm,ttft_avg,ttft_95th,tbt_avg,tbt_95th,e2e_avg,e2e_95th,util_avg,util_95th
2024-01-14 23:25:51,4.0,19,0,0,1620.0,1.082,1.405,0.009,0.015,2.917,4.172,n/a,n/a
2024-01-14 23:25:52,3.0,19,0,0,1215.0,0.97,1.285,0.01,0.015,2.917,4.172,n/a,n/a
2024-01-14 23:25:53,3.0,19,0,0,1215.0,0.97,1.285,0.01,0.015,2.917,4.172,n/a,n/a
2024-01-14 23:25:54,3.0,19,0,0,1215.0,0.97,1.285,0.01,0.015,2.917,4.172,n/a,n/a
2024-01-14 23:25:55,3.0,19,0,0,1215.0,0.97,1.285,0.01,0.015,2.917,4.172,n/a,n/a
2024-01-14 23:25:56,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:25:57,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:25:58,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:25:59,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:00,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:01,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:02,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:04,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:05,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:06,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:07,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:08,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:09,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:10,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:11,4.0,20,0,0,1620.0,1.112,1.505,0.011,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:12,3.0,20,0,0,1215.0,1.04,1.475,0.013,0.016,2.998,4.547,n/a,n/a
2024-01-14 23:26:13,3.0,20,0,0,1215.0,1.04,1.475,0.013,0.016,2.998,4.547,n/a,n/a
